"party_name","federal_contribution","riding.name","riding.id","year","total_contributions","total_contributions.over_200","total_contributions.200_or_less","total_contributions.20_or_less","n_contributors","n_contributors.over_200","n_contributors.200_or_less","n_contributors.20_or_less"
"Liberal Party of Canada",FALSE,"Sudbury",35088,"2008",3610119,2876000,658400,75720,267,65,49,153
"Liberal Party of Canada",FALSE,"Thornhill",35089,"2008",1436679,822776,613903,0,62,15,47,0
"Liberal Party of Canada",FALSE,"Thunder Bay—Rainy River",35090,"2008",3165700,1703000,1462700,0,185,32,153,0
"Liberal Party of Canada",FALSE,"Thunder Bay—Superior North",35091,"2008",905287,470992,434296,0,89,12,77,0
"Liberal Party of Canada",FALSE,"Timmins—James Bay",35092,"2008",1392314,1020000,359500,12813,61,21,33,7
"Liberal Party of Canada",FALSE,"Toronto Centre",35093,"2008",10021440,9066266,955174,0,313,191,122,0
"Liberal Party of Canada",FALSE,"Toronto—Danforth",35094,"2008",5717621,4928517,789104,0,215,99,116,0
"Liberal Party of Canada",FALSE,"Trinity—Spadina",35095,"2008",2176472,1775472,401000,0,109,50,59,0
"Liberal Party of Canada",FALSE,"Vaughan",35096,"2008",258258,254258,4000,0,6,4,2,0
"Liberal Party of Canada",FALSE,"Welland",35097,"2008",1364059,266876,1097183,0,209,7,202,0
"Liberal Party of Canada",FALSE,"Wellington—Halton Hills",35098,"2008",3996969,3224468,772502,0,131,38,93,0
"Liberal Party of Canada",FALSE,"Whitby—Oshawa",35099,"2008",4476500,3015000,1461500,0,232,64,168,0
"Liberal Party of Canada",FALSE,"Willowdale",35100,"2008",6752545,4241748,2294486,216311,551,80,251,220
"Liberal Party of Canada",FALSE,"York Centre",35103,"2008",2258893,1445323,723070,90500,218,44,97,77
"Liberal Party of Canada",FALSE,"York—Simcoe",35104,"2008",1379812,806602,573210,0,70,22,48,0
"Liberal Party of Canada",FALSE,"York South—Weston",35105,"2008",1669906,1054224,615682,0,77,29,48,0
"Liberal Party of Canada",FALSE,"York West",35106,"2008",1692291,1118702,573590,0,88,30,58,0
"Liberal Party of Canada",FALSE,"Brandon—Souris",46001,"2008",136000,25000,111000,0,11,1,10,0
"Liberal Party of Canada",FALSE,"Charleswood—St. James—Assiniboia",46002,"2008",325618,67882,229210,28526,54,2,27,25
"Liberal Party of Canada",FALSE,"Churchill",46003,"2008",551000,480000,71000,0,19,12,7,0
"Liberal Party of Canada",FALSE,"Elmwood—Transcona",46005,"2008",71000,60000,11000,0,2,1,1,0
"Liberal Party of Canada",FALSE,"Kildonan—St. Paul",46006,"2008",66000,40000,26000,0,6,1,5,0
"Liberal Party of Canada",FALSE,"Portage—Lisgar",46007,"2008",416455,337500,68000,10955,19,0,9,10
"Liberal Party of Canada",FALSE,"Provencher",46008,"2008",135000,50000,85000,0,9,1,8,0
"Liberal Party of Canada",FALSE,"Saint Boniface",46009,"2008",3916705,2291466,1625239,0,186,53,133,0
"Liberal Party of Canada",FALSE,"Selkirk—Interlake",46010,"2008",32500,0,0,32500,0,0,0,0
"Liberal Party of Canada",FALSE,"Winnipeg Centre",46011,"2008",2449455,1417802,1031653,0,129,29,100,0
"Liberal Party of Canada",FALSE,"Winnipeg South",46013,"2008",1330457,863119,467338,0,92,17,75,0
"Liberal Party of Canada",FALSE,"Winnipeg South Centre",46014,"2008",4201962,2251249,1929713,21000,313,61,217,35
"Liberal Party of Canada",FALSE,"Battlefords—Lloydminster",47001,"2008",556916,330000,177500,49416,100,5,15,80
"Liberal Party of Canada",FALSE,"Blackstrap",47002,"2008",165000,165000,0,0,3,3,0,0
"Liberal Party of Canada",FALSE,"Desnethé—Missinippi—Churchill River",47003,"2008",4602000,3095000,1507000,0,219,66,153,0
"Liberal Party of Canada",FALSE,"Cypress Hills—Grasslands",47004,"2008",2110752,1753852,353400,3500,67,28,36,3
"Liberal Party of Canada",FALSE,"Palliser",47005,"2008",3162700,2266500,896200,0,116,49,67,0
"Liberal Party of Canada",FALSE,"Regina—Lumsden—Lake Centre",47007,"2008",1946993,1507956,368638,70400,116,26,44,46
"Liberal Party of Canada",FALSE,"Regina—Qu'Appelle",47008,"2008",606900,0,0,0,24,24,0,0
"Liberal Party of Canada",FALSE,"Saskatoon—Humboldt",47009,"2008",1888500,1405500,419000,64000,122,28,40,54
"Liberal Party of Canada",FALSE,"Saskatoon—Rosetown—Biggar",47010,"2008",210000,190000,20000,0,0,-3,3,0
"Liberal Party of Canada",FALSE,"Saskatoon—Wanuskewin",47011,"2008",1538712,814820,708892,15000,120,11,101,8
"Liberal Party of Canada",FALSE,"Wascana",47013,"2008",5114076,3436132,1677943,0,274,67,207,0
"Liberal Party of Canada",FALSE,"Yorkton—Melville",47014,"2008",176000,1e+05,76000,0,6,2,4,0
"Liberal Party of Canada",FALSE,"Calgary East",48002,"2008",170000,160000,10000,0,3,2,1,0
"Liberal Party of Canada",FALSE,"Calgary Centre-North",48003,"2008",383473,175407,208066,0,59,4,55,0
"Liberal Party of Canada",FALSE,"Calgary Northeast",48004,"2008",11250,11250,0,0,1,1,0,0
"Liberal Party of Canada",FALSE,"Calgary Centre",48006,"2008",318000,214000,104000,0,25,5,20,0
"Liberal Party of Canada",FALSE,"Calgary Southwest",48008,"2008",1359064,20980,1338084,0,345,1,344,0
"Liberal Party of Canada",FALSE,"Calgary West",48009,"2008",1007339,690000,297250,0,0,-32,32,0
"Liberal Party of Canada",FALSE,"Edmonton—Mill Woods—Beaumont",48011,"2008",1118160,744000,374160,0,85,15,70,0
"Liberal Party of Canada",FALSE,"Edmonton Centre",48012,"2008",1877884,1060588,817296,0,149,20,129,0
"Liberal Party of Canada",FALSE,"Edmonton—Leduc",48014,"2008",2083500,1455500,628000,0,85,31,54,0
"Liberal Party of Canada",FALSE,"Edmonton—Sherwood Park",48016,"2008",1420500,1034000,386500,0,64,23,41,0
"Liberal Party of Canada",FALSE,"Edmonton—Spruce Grove",48017,"2008",120000,120000,0,0,3,3,0,0
"Liberal Party of Canada",FALSE,"Edmonton—Strathcona",48018,"2008",4303010,3351085,951925,0,240,60,180,0
"Liberal Party of Canada",FALSE,"Lethbridge",48019,"2008",302700,195000,102000,5700,51,3,15,33
"Liberal Party of Canada",FALSE,"Macleod",48020,"2008",362961,161000,201961,0,40,4,36,0
"Liberal Party of Canada",FALSE,"Medicine Hat",48021,"2008",230000,190000,40000,0,6,3,3,0
"Liberal Party of Canada",FALSE,"Westlock—St. Paul",48025,"2008",1122074,932670,99500,89904,82,16,11,55
"Liberal Party of Canada",FALSE,"Wetaskiwin",48026,"2008",698500,627000,71500,0,17,10,7,0
"Liberal Party of Canada",FALSE,"Wild Rose",48027,"2008",219342,158100,51500,9742,21,3,7,11
"Liberal Party of Canada",FALSE,"Abbotsford",59001,"2008",240500,180000,60500,0,10,3,7,0
"Liberal Party of Canada",FALSE,"Burnaby—Douglas",59002,"2008",1821500,1040000,714000,67500,130,21,62,47
"Liberal Party of Canada",FALSE,"Burnaby—New Westminster",59003,"2008",288000,180000,108000,0,13,4,9,0
"Liberal Party of Canada",FALSE,"Chilliwack—Fraser Canyon",59005,"2008",1079573,874573,205000,0,32,17,15,0
"Liberal Party of Canada",FALSE,"Delta—Richmond East",59006,"2008",298500,1e+05,51500,147000,109,2,10,97
"Liberal Party of Canada",FALSE,"Esquimalt—Juan de Fuca",59008,"2008",3553891,2491000,1062891,0,152,53,99,0
"Liberal Party of Canada",FALSE,"Fleetwood—Port Kells",59009,"2008",832700,590000,111000,131700,190,13,13,164
"Liberal Party of Canada",FALSE,"Kamloops—Thompson—Cariboo",59010,"2008",1193900,1137000,41000,15900,40,20,5,15
"Liberal Party of Canada",FALSE,"Kelowna—Lake Country",59011,"2008",698553,323852,374701,0,66,7,59,0
"Liberal Party of Canada",FALSE,"Kootenay—Columbia",59012,"2008",150500,35000,115500,0,13,1,12,0
"Liberal Party of Canada",FALSE,"Langley",59013,"2008",253500,141500,46000,66000,59,3,5,51
"Liberal Party of Canada",FALSE,"Nanaimo—Alberni",59014,"2008",194000,160000,34000,0,8,3,5,0
"Liberal Party of Canada",FALSE,"Nanaimo—Cowichan",59015,"2008",370400,136200,234200,0,31,4,27,0
"Liberal Party of Canada",FALSE,"Newton—North Delta",59016,"2008",6648155,5890000,758155,0,155,98,57,0
"Liberal Party of Canada",FALSE,"New Westminster—Coquitlam",59017,"2008",405619,115000,202919,87700,167,4,57,106
"Liberal Party of Canada",FALSE,"Okanagan—Shuswap",59018,"2008",196000,115000,74500,6500,26,3,13,10
"Liberal Party of Canada",FALSE,"North Vancouver",59019,"2008",1724500,1596236,128264,0,33,16,17,0
"Liberal Party of Canada",FALSE,"Okanagan—Coquihalla",59020,"2008",201781,125281,50500,26000,29,3,8,18
"Liberal Party of Canada",FALSE,"Port Moody—Westwood—Port Coquitlam",59021,"2008",1222790,998500,173500,50790,93,16,21,56
"Liberal Party of Canada",FALSE,"Prince George—Peace River",59022,"2008",56000,55000,1000,0,2,1,1,0
"Liberal Party of Canada",FALSE,"Richmond",59023,"2008",613645,546500,67145,0,16,7,9,0
"Liberal Party of Canada",FALSE,"Saanich—Gulf Islands",59024,"2008",5940075,4005892,1808039,126144,387,86,172,129
"Liberal Party of Canada",FALSE,"Skeena—Bulkley Valley",59025,"2008",40000,40000,0,0,1,1,0,0
"Liberal Party of Canada",FALSE,"South Surrey—White Rock—Cloverdale",59027,"2008",1794500,1710000,84500,0,31,20,11,0
"Liberal Party of Canada",FALSE,"Vancouver Centre",59029,"2008",2989426,1801800,1086126,101500,232,32,120,80
"Liberal Party of Canada",FALSE,"Vancouver East",59030,"2008",4468562,2860014,1012723,595825,1535,36,134,1365
"Liberal Party of Canada",FALSE,"Vancouver Kingsway",59032,"2008",4766808,4403800,323008,40000,287,47,172,68
"Liberal Party of Canada",FALSE,"Vancouver Quadra",59033,"2008",8891986,6009979,2863507,18500,405,135,253,17
"Liberal Party of Canada",FALSE,"Vancouver South",59034,"2008",1233000,1160000,73000,0,24,13,11,0
"Liberal Party of Canada",FALSE,"Victoria",59035,"2008",3937710,2202760,1675950,59000,256,53,157,46
"Liberal Party of Canada",FALSE,"West Vancouver—Sunshine Coast—Sea to Sky Country",59036,"2008",637078,475278,125000,36800,62,8,18,36
"Liberal Party of Canada",FALSE,"Yukon",60001,"2008",1492000,1306000,186000,0,40,23,17,0
"Liberal Party of Canada",FALSE,"Northwest Territories",61001,"2008",1816100,1573600,242500,0,46,25,21,0
"Liberal Party of Canada",FALSE,"Nunavut",62001,"2008",561000,505000,56000,0,13,9,4,0
"Liberal Party of Canada",FALSE,"Avalon",10001,"2009",2978361,1763400,1145726,69235,489,30,254,205
"Liberal Party of Canada",FALSE,"Bonavista—Gander—Grand Falls—Windsor",10002,"2009",648814,61455,535058,52300,113,2,61,50
"Liberal Party of Canada",FALSE,"Humber—St. Barbe—Baie Verte",10003,"2009",712198,575000,137198,0,44,8,36,0
"Liberal Party of Canada",FALSE,"Labrador",10004,"2009",84498,27498,57000,0,10,1,9,0
"Liberal Party of Canada",FALSE,"Random—Burin—St. George's",10005,"2009",249866,80446,169420,0,29,2,27,0
"Liberal Party of Canada",FALSE,"St. John's East",10006,"2009",226500,90000,136500,0,24,3,21,0
"Liberal Party of Canada",FALSE,"St. John's South—Mount Pearl",10007,"2009",1504937,702284,802653,0,94,19,75,0
"Liberal Party of Canada",FALSE,"Cardigan",11001,"2009",2997670,1164200,1833470,0,205,31,174,0
"Liberal Party of Canada",FALSE,"Charlottetown",11002,"2009",2480570,708205,1772365,0,242,17,225,0
"Liberal Party of Canada",FALSE,"Egmont",11003,"2009",819740,72330,747410,0,102,2,100,0
"Liberal Party of Canada",FALSE,"Malpeque",11004,"2009",2066250,628502,1437748,0,207,17,190,0
"Liberal Party of Canada",FALSE,"Cape Breton—Canso",12001,"2009",3127004,1640168,1486836,0,155,34,121,0
"Liberal Party of Canada",FALSE,"Dartmouth—Cole Harbour",12003,"2009",1575986,624253,951733,0,131,16,115,0
"Liberal Party of Canada",FALSE,"Halifax",12004,"2009",2803500,2139500,664000,0,132,40,92,0
"Liberal Party of Canada",FALSE,"Halifax West",12005,"2009",834750,517000,317750,0,53,12,41,0
"Liberal Party of Canada",FALSE,"Kings—Hants",12006,"2009",1055300,555000,500300,0,76,10,66,0
"Liberal Party of Canada",FALSE,"Cumberland—Colchester—Musquodoboit Valley",12007,"2009",1404200,980000,289500,134700,131,19,32,80
"Liberal Party of Canada",FALSE,"South Shore—St. Margaret's",12009,"2009",1118364,218400,773550,126414,280,6,84,190
"Liberal Party of Canada",FALSE,"Sydney—Victoria",12010,"2009",1272238,547788,705150,19300,188,15,108,65
"Liberal Party of Canada",FALSE,"West Nova",12011,"2009",180500,45000,135500,0,22,1,21,0
"Liberal Party of Canada",FALSE,"Beauséjour",13002,"2009",4742500,2388500,2354000,0,203,30,173,0
"Liberal Party of Canada",FALSE,"Fredericton",13003,"2009",1404000,1255000,149000,0,47,25,22,0
"Liberal Party of Canada",FALSE,"Fundy Royal",13004,"2009",362000,242000,81500,38500,38,0,18,20
"Liberal Party of Canada",FALSE,"Miramichi",13006,"2009",1371550,855000,434750,81800,1061,12,49,1000
"Liberal Party of Canada",FALSE,"Moncton—Riverview—Dieppe",13007,"2009",2415812,2054288,361524,0,68,28,40,0
"Liberal Party of Canada",FALSE,"New Brunswick Southwest",13008,"2009",299600,247600,52000,0,7,3,4,0
"Liberal Party of Canada",FALSE,"Saint John",13009,"2009",787500,654000,133500,0,32,10,22,0
"Liberal Party of Canada",FALSE,"Tobique—Mactaquac",13010,"2009",236000,220000,16000,0,6,2,4,0
"Liberal Party of Canada",FALSE,"Abitibi—Témiscamingue",24001,"2009",650000,570000,80000,0,18,14,4,0
"Liberal Party of Canada",FALSE,"Ahuntsic",24002,"2009",987000,253000,734000,0,51,7,44,0
"Liberal Party of Canada",FALSE,"Alfred-Pellan",24003,"2009",4374512,3640678,733834,0,212,106,106,0
"Liberal Party of Canada",FALSE,"Argenteuil—Papineau—Mirabel",24004,"2009",6145332,4382688,1753643,9000,266,101,160,5
"Liberal Party of Canada",FALSE,"Beauce",24005,"2009",2314394,1118464,1195930,0,135,35,100,0
"Liberal Party of Canada",FALSE,"Beauport—Limoilou",24007,"2009",1894000,1850000,44000,0,56,48,8,0
"Liberal Party of Canada",FALSE,"Berthier—Maskinongé",24008,"2009",1284000,1141860,142140,0,35,25,10,0
"Liberal Party of Canada",FALSE,"Bourassa",24009,"2009",1959316,612456,1346860,0,90,14,76,0
"Liberal Party of Canada",FALSE,"Brome—Missisquoi",24010,"2009",1563481,463505,1099976,0,103,9,94,0
"Liberal Party of Canada",FALSE,"Brossard—La Prairie",24011,"2009",2915500,2125000,598000,192500,212,49,63,100
"Liberal Party of Canada",FALSE,"Chambly—Borduas",24012,"2009",47075541,46865541,187000,23000,853,807,23,23
"Liberal Party of Canada",FALSE,"Compton—Stanstead",24017,"2009",205500,1e+05,105500,0,12,2,10,0
"Liberal Party of Canada",FALSE,"Drummond",24018,"2009",2236222,2101222,135000,0,77,68,9,0
"Liberal Party of Canada",FALSE,"Gatineau",24020,"2009",2133153,1319679,554974,258500,203,35,34,134
"Liberal Party of Canada",FALSE,"Honoré-Mercier",24022,"2009",1399726,1337726,62000,0,26,15,11,0
"Liberal Party of Canada",FALSE,"Hull—Aylmer",24023,"2009",735498,478997,254500,2000,44,7,35,2
"Liberal Party of Canada",FALSE,"Lac-Saint-Louis",24027,"2009",2391375,2138491,252884,0,82,46,36,0
"Liberal Party of Canada",FALSE,"La Pointe-de-l'Île",24028,"2009",137000,57000,0,80000,0,-45,5,40
"Liberal Party of Canada",FALSE,"LaSalle—Émard",24029,"2009",1200000,920000,280000,0,25,11,14,0
"Liberal Party of Canada",FALSE,"Laurentides—Labelle",24030,"2009",3533244,2556071,977174,0,129,53,76,0
"Liberal Party of Canada",FALSE,"Laurier—Sainte-Marie",24031,"2009",432425,213894,218531,0,38,3,35,0
"Liberal Party of Canada",FALSE,"Laval",24032,"2009",3e+05,3e+05,0,0,4,4,0,0
"Liberal Party of Canada",FALSE,"Laval—Les Îles",24033,"2009",744000,563500,165500,15000,42,17,25,0
"Liberal Party of Canada",FALSE,"Longueuil—Pierre-Boucher",24035,"2009",678620,147678,530942,0,40,4,36,0
"Liberal Party of Canada",FALSE,"Louis-Hébert",24037,"2009",52000,0,31500,20500,10,10,0,0
"Liberal Party of Canada",FALSE,"Louis-Saint-Laurent",24038,"2009",742280,627280,115000,0,17,8,9,0
"Liberal Party of Canada",FALSE,"Manicouagan",24039,"2009",942058,450460,491597,0,37,10,27,0
"Liberal Party of Canada",FALSE,"Marc-Aurèle-Fortin",24040,"2009",80000,80000,0,0,2,2,0,0
"Liberal Party of Canada",FALSE,"Haute-Gaspésie—La Mitis—Matane—Matapédia",24041,"2009",2818400,1268500,1549900,0,134,23,111,0
"Liberal Party of Canada",FALSE,"Mégantic—L'Érable",24042,"2009",215000,0,2500,112500,122,1,1,120
"Liberal Party of Canada",FALSE,"Mount Royal",24044,"2009",8425300,8253000,172300,0,138,118,20,0
"Liberal Party of Canada",FALSE,"Notre-Dame-de-Grâce—Lachine",24045,"2009",469696,234779,153500,81417,135,4,29,102
"Liberal Party of Canada",FALSE,"Abitibi—Baie-James—Nunavik—Eeyou",24046,"2009",1345000,1245000,95000,5000,34,22,9,3
"Liberal Party of Canada",FALSE,"Outremont",24047,"2009",1606892,853300,753592,0,101,13,88,0
"Liberal Party of Canada",FALSE,"Papineau",24048,"2009",6720128,4867373,1852756,0,257,88,169,0
"Liberal Party of Canada",FALSE,"Pierrefonds—Dollard",24049,"2009",2147141,1799791,347350,0,91,54,37,0
"Liberal Party of Canada",FALSE,"Pontiac",24050,"2009",898020,332960,540060,25000,86,8,53,25
"Liberal Party of Canada",FALSE,"Québec",24052,"2009",83074,0,0,43074,7,7,0,0
"Liberal Party of Canada",FALSE,"Bas-Richelieu—Nicolet—Bécancour",24054,"2009",75000,25000,50000,0,5,1,4,0
"Liberal Party of Canada",FALSE,"Richmond—Arthabaska",24055,"2009",355000,265000,90000,0,12,4,8,0
"Liberal Party of Canada",FALSE,"Rimouski-Neigette—Témiscouata—Les Basques",24056,"2009",120500,100500,20000,0,4,2,2,0
"Liberal Party of Canada",FALSE,"Rivière-des-Mille-Îles",24057,"2009",1436660,368800,619360,448500,304,5,58,241
"Liberal Party of Canada",FALSE,"Montmagny—L'Islet—Kamouraska—Rivière-du-Loup",24058,"2009",780000,670000,110000,0,18,11,7,0
"Liberal Party of Canada",FALSE,"Saint-Bruno—Saint-Hubert",24062,"2009",4524872,4430000,90000,4872,72,62,5,5
"Liberal Party of Canada",FALSE,"Saint-Jean",24064,"2009",375000,125000,250000,0,24,4,20,0
"Liberal Party of Canada",FALSE,"Saint-Lambert",24065,"2009",753174,575677,177497,0,38,12,26,0
"Liberal Party of Canada",FALSE,"Saint-Laurent—Cartierville",24066,"2009",364750,364750,0,0,6,6,0,0
"Liberal Party of Canada",FALSE,"Saint-Léonard—Saint-Michel",24067,"2009",4150500,3565000,585500,0,123,79,44,0
"Liberal Party of Canada",FALSE,"Saint-Maurice—Champlain",24068,"2009",1452600,802100,647000,3500,55,18,35,2
"Liberal Party of Canada",FALSE,"Terrebonne—Blainville",24071,"2009",333376,319074,14302,0,14,12,2,0
"Liberal Party of Canada",FALSE,"Trois-Rivières",24072,"2009",1690156,443646,1246510,0,87,11,76,0
"Liberal Party of Canada",FALSE,"Westmount—Ville-Marie",24075,"2009",6942600,5885689,1056911,0,292,158,134,0
"Liberal Party of Canada",FALSE,"Ajax—Pickering",35001,"2009",1020242,523542,478700,18000,92,8,75,9
"Liberal Party of Canada",FALSE,"Algoma—Manitoulin—Kapuskasing",35002,"2009",2367985,1772348,595637,0,95,32,63,0
"Liberal Party of Canada",FALSE,"Ancaster—Dundas—Flamborough—Westdale",35003,"2009",1899600,915178,846721,137700,227,18,104,105
"Liberal Party of Canada",FALSE,"Barrie",35004,"2009",423046,87785,331536,3725,60,2,52,6
"Liberal Party of Canada",FALSE,"Beaches—East York",35005,"2009",4644450,4549450,95000,0,104,97,7,0
"Liberal Party of Canada",FALSE,"Bramalea—Gore—Malton",35006,"2009",4935000,4765000,170000,0,92,81,11,0
"Liberal Party of Canada",FALSE,"Brampton—Springdale",35007,"2009",376700,260000,116700,0,25,4,21,0
"Liberal Party of Canada",FALSE,"Brampton West",35008,"2009",5717060,4825982,891078,0,174,92,82,0
"Liberal Party of Canada",FALSE,"Burlington",35010,"2009",2269850,1418807,835043,16000,131,19,96,16
"Liberal Party of Canada",FALSE,"Cambridge",35011,"2009",420400,354400,66000,0,21,6,15,0
"Liberal Party of Canada",FALSE,"Carleton—Mississippi Mills",35012,"2009",228000,55000,133000,40000,72,1,32,39
"Liberal Party of Canada",FALSE,"Chatham-Kent—Essex",35013,"2009",599087,354162,238000,6925,57,7,30,20
"Liberal Party of Canada",FALSE,"Durham",35014,"2009",1076600,463100,604500,9000,172,12,70,90
"Liberal Party of Canada",FALSE,"Davenport",35015,"2009",1532500,1455000,77500,0,42,27,15,0
"Liberal Party of Canada",FALSE,"Don Valley East",35016,"2009",2797444,1610247,1187197,0,132,35,97,0
"Liberal Party of Canada",FALSE,"Don Valley West",35017,"2009",7161950,6410498,751452,0,239,151,88,0
"Liberal Party of Canada",FALSE,"Dufferin—Caledon",35018,"2009",823904,489975,333930,0,58,9,49,0
"Liberal Party of Canada",FALSE,"Eglinton—Lawrence",35019,"2009",1998884,1727096,271788,0,59,31,28,0
"Liberal Party of Canada",FALSE,"Elgin—Middlesex—London",35020,"2009",1014087,545321,468767,0,72,18,54,0
"Liberal Party of Canada",FALSE,"Essex",35021,"2009",869503,404822,464681,0,129,8,121,0
